ID,Gender,Car,Reality,inc,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,wkphone,phone,email,famsize,MONTHS_BALANCE,dep_value,target,Age,ChldNo_1,ChldNo_2More,gp_inc_high,gp_inc_medium,gp_Age_high,gp_Age_highest,gp_Age_lowest,gp_Age_medium,worktm,gp_worktm_high,gp_worktm_highest,gp_worktm_low,gp_worktm_medium,famsizegp_1,famsizegp_3more,inctp_Commercial associate,inctp_State servant,occyp_Laborwk,occyp_hightecwk,houtp_Co-op apartment,houtp_Municipal apartment,houtp_Office apartment,houtp_Rented apartment,houtp_With parents,edutp_Higher education,edutp_Incomplete higher,edutp_Lower secondary,famtp_Civil marriage,famtp_Separated,famtp_Single / not married,famtp_Widow
5054068,1,0,0,0.01575,-16424,-1458,1,0,0,0,1,-25,6,1,44,1,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5054386,1,1,0,0.02925,-14050,-3680,1,1,1,0,1,-41,1,1,38,0,0,1,0,0,0,0,0,10,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5054387,1,1,0,0.02925,-14050,-3680,1,1,1,0,1,-25,1,1,38,0,0,1,0,0,0,0,0,10,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5054649,1,1,1,0.0135,-18631,-6359,1,0,0,0,3,-16,3,1,51,1,0,0,0,1,0,0,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5054650,1,1,1,0.0135,-18631,-6359,1,0,0,0,3,-10,3,1,51,1,0,0,0,1,0,0,0,17,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5056083,0,0,0,0.018,-11630,-3769,1,0,0,0,3,-44,3,1,31,1,0,0,1,0,0,0,0,10,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5058530,1,0,0,0.03915,-9242,-508,1,0,0,0,1,-40,4,1,25,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5058531,1,0,0,0.03915,-9242,-508,1,0,0,0,1,-21,4,1,25,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5058532,1,0,0,0.03915,-9242,-508,1,0,0,0,1,-18,4,1,25,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5061132,1,0,1,0.0135,-19113,-2816,1,0,1,0,2,-46,2,1,52,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5061351,0,0,1,0.01575,-18313,-4946,1,0,0,0,1,-42,1,1,50,0,0,0,1,1,0,0,0,13,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5061691,0,0,1,0.00675,-9122,-1567,1,0,0,1,3,-12,6,1,24,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5062136,1,0,0,0.018,-12947,-137,1,0,0,0,2,-48,4,1,35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5062594,1,1,1,0.0135,-8972,-145,1,0,0,1,3,-27,1,1,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5065618,1,0,1,0.02475,-15302,-596,1,1,1,0,2,-46,1,1,41,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5065624,1,0,1,0.02475,-15302,-596,1,1,1,0,2,-42,3,1,41,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5068389,0,1,1,0.027,-14052,-140,1,0,1,0,2,-37,10,1,38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5068651,0,1,1,0.036,-19305,-1905,1,0,0,0,1,-19,2,1,52,0,0,1,0,1,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5068779,0,0,0,0.018,-13396,-3853,1,1,1,0,1,-11,2,1,36,0,0,0,1,0,0,0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5069218,0,1,1,0.02565,-11210,-1724,1,1,0,0,2,-46,7,1,30,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5069219,0,1,1,0.02565,-11210,-1724,1,1,0,0,2,-27,8,1,30,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5069307,1,0,1,0.01575,-15640,-1328,1,0,0,0,2,-18,3,1,42,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5078820,0,0,0,0.0225,-14476,-4987,1,0,0,0,4,-35,16,1,39,0,1,1,0,0,0,0,1,13,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5079166,1,1,0,0.02025,-13720,-1394,1,0,0,0,2,-42,13,1,37,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5079167,1,1,0,0.02025,-13720,-1394,1,0,0,0,2,-26,13,1,37,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5079168,1,1,0,0.02025,-13720,-1394,1,0,0,0,2,-25,13,1,37,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5088997,0,0,0,0.0171,-14622,-1160,1,1,1,0,4,-17,1,1,40,0,1,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5089162,0,1,0,0.0225,-20264,-2531,1,1,1,0,2,-22,5,1,55,0,0,1,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5089201,1,0,0,0.0135,-13155,-2927,1,1,0,0,2,-36,2,1,36,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5089433,0,1,0,0.00675,-11352,-1160,1,1,0,0,4,-10,5,1,31,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5089907,1,0,0,0.0225,-13336,-1436,1,0,0,0,2,-5,1,1,36,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5090214,1,1,1,0.0135,-10712,-217,1,0,0,0,2,-13,6,1,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5090409,1,0,0,0.009,-20017,-3503,1,1,1,0,1,-17,3,1,54,0,0,0,0,1,0,0,0,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5090433,1,1,1,0.04275,-19894,-1229,1,0,0,0,2,-28,5,1,54,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5091281,1,0,1,0.02025,-13645,-5374,1,0,0,0,2,-10,2,1,37,0,0,0,1,0,0,0,0,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5091380,0,1,1,0.0216,-12757,-4887,1,0,0,0,4,-36,3,1,34,0,1,1,0,0,0,0,0,13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5092090,0,0,1,0.00675,-14690,-504,1,0,0,0,2,-2,1,1,40,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5092342,0,0,1,0.0225,-19252,-2057,1,0,0,0,1,-28,2,1,52,0,0,1,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5092346,0,0,1,0.0225,-19252,-2057,1,0,0,0,1,-30,2,1,52,0,0,1,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5092394,1,1,1,0.01575,-11050,-443,1,1,0,0,3,-19,1,1,30,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5092479,1,0,0,0.00855,-15014,-6866,1,0,0,0,3,-44,12,1,41,1,0,0,0,0,0,0,1,18,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5093286,1,0,1,0.01575,-17576,-1216,1,0,0,0,2,-36,19,1,48,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5095906,0,0,0,0.009,-10561,-2257,1,1,0,0,2,-41,1,1,28,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5096068,0,1,0,0.018,-14943,-1650,1,1,0,1,2,-48,3,1,40,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5096069,0,1,0,0.018,-14943,-1650,1,1,0,0,2,-46,3,1,40,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5096070,0,1,0,0.018,-14943,-1650,1,1,0,1,2,-41,3,1,40,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5096078,1,0,0,0.0207,-14891,-2623,1,0,0,0,3,-20,3,1,40,1,0,1,0,0,0,0,1,7,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5096079,1,0,0,0.0207,-14891,-2623,1,0,0,0,3,-3,1,1,40,1,0,1,0,0,0,0,1,7,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
5096093,0,0,0,0.0135,-10728,-1619,1,1,1,0,3,-31,1,1,29,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5096095,0,0,0,0.0135,-10728,-1619,1,1,1,0,3,-8,1,1,29,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5096096,0,0,0,0.0135,-10728,-1619,1,1,1,0,3,-8,1,1,29,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5096209,1,0,0,0.0081,-14211,-158,1,1,0,0,2,-12,2,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5096212,1,0,0,0.0081,-14211,-158,1,1,0,0,2,-15,2,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5096283,1,1,0,0.0135,-14209,-97,1,0,0,0,2,-45,2,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5096528,0,0,0,0.0135,-20012,-584,1,0,0,0,1,-36,6,1,54,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5096743,0,0,1,0.018,-16803,-2227,1,1,1,0,1,-41,5,1,46,0,0,0,1,0,0,0,1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
5097065,0,0,1,0.01215,-18971,-8161,1,0,0,0,2,-34,13,1,51,0,0,0,0,1,0,0,0,22,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5097145,1,1,0,0.0405,-14740,-1434,1,0,1,0,3,-33,11,1,40,1,0,1,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5100430,1,1,0,0.018,-16310,-613,1,0,0,0,1,-22,11,1,44,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5104869,0,0,1,0.01125,-12114,-4004,1,0,0,0,2,-26,2,1,33,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5105056,1,1,0,0.0225,-11528,-606,1,0,1,1,1,-41,3,1,31,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
5105536,1,1,0,0.02025,-10191,-2218,1,0,0,0,2,-7,2,1,27,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5105538,1,1,0,0.02025,-10191,-2218,1,0,0,0,2,-7,2,1,27,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5105644,1,1,1,0.02025,-17585,-3017,1,0,0,0,2,-13,1,1,48,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5105646,1,1,1,0.02025,-17585,-3017,1,0,0,0,2,-37,1,1,48,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5105647,1,1,1,0.02025,-17585,-3017,1,0,0,0,2,-21,1,1,48,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5105649,1,1,1,0.02025,-17585,-3017,1,0,0,0,2,-34,1,1,48,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5105652,1,1,1,0.02025,-17585,-3017,1,0,0,0,2,-10,1,1,48,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5105653,1,1,1,0.02025,-17585,-3017,1,0,0,0,2,-10,1,1,48,0,0,0,1,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5105737,1,0,1,0.02925,-12368,-672,1,0,0,0,5,-6,1,1,33,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105738,0,0,0,0.02925,-12368,-672,1,0,0,0,5,-17,1,1,33,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105739,0,0,1,0.02925,-12368,-672,1,0,0,0,5,-21,1,1,33,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5105788,1,1,0,0.0459,-15980,-119,1,1,1,0,2,-14,4,1,43,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5106047,0,1,0,0.0081,-12358,-3017,1,1,0,0,4,-45,1,1,33,0,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5106077,0,0,1,0.0135,-19764,-6944,1,0,0,0,2,-10,3,1,54,0,0,0,0,1,0,0,0,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5111144,1,0,0,0.0135,-15104,-1699,1,0,0,0,2,-43,1,1,41,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5111145,1,0,0,0.0135,-15104,-1699,1,0,0,0,2,-8,2,1,41,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
5113688,0,0,1,0.02925,-12379,-4453,1,0,0,1,2,-41,1,1,33,0,0,1,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5113690,0,0,1,0.02925,-12379,-4453,1,0,0,1,2,-21,1,1,33,0,0,1,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5114216,1,1,0,0.0225,-14136,-2628,1,1,0,0,4,-44,1,1,38,0,1,1,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
5114236,0,0,0,0.027,-16723,-712,1,1,0,0,2,-44,3,1,45,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5115455,0,1,1,0.027,-17833,-620,1,0,1,0,2,-25,1,1,48,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5115610,0,0,1,0.02025,-14523,-3420,1,0,0,0,2,-4,2,1,39,0,0,0,1,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5115611,0,0,1,0.02025,-14523,-3420,1,0,0,0,2,-4,2,1,39,0,0,0,1,0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5116258,0,0,1,0.018,-17468,-7413,1,0,0,0,6,-35,5,1,47,0,1,0,1,0,0,0,1,20,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5116581,0,0,0,0.01575,-18232,-277,1,0,0,0,2,-47,1,1,49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5116906,1,1,1,0.02115,-15047,-7553,1,0,0,0,2,-14,8,1,41,0,0,1,0,0,0,0,1,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5116907,1,1,1,0.02115,-15047,-7553,1,0,0,0,2,-7,3,1,41,0,0,1,0,0,0,0,1,20,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5116915,1,1,1,0.0225,-17230,-7888,1,1,0,0,2,-21,1,1,47,0,0,1,0,0,0,0,1,21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5117130,0,0,1,0.027,-10390,-796,1,0,0,0,1,-28,2,1,28,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5117132,0,0,1,0.027,-10390,-796,1,0,0,0,1,-47,2,1,28,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5117134,1,0,1,0.027,-10390,-796,1,0,0,0,1,-47,2,1,28,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5117135,0,0,1,0.027,-10390,-796,1,0,0,0,1,-24,2,1,28,0,0,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5117501,1,0,1,0.009,-16459,-704,1,1,0,0,2,-34,1,1,45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5117649,1,0,0,0.0135,-11101,-96,1,1,0,0,3,-25,1,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5117962,0,1,0,0.0135,-10068,-219,1,1,0,0,2,-41,1,1,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5118442,0,1,0,0.0108,-16138,-431,1,1,0,0,3,-8,2,1,44,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5118443,0,1,0,0.0108,-16138,-431,1,1,0,0,3,-40,3,1,44,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5118541,0,0,1,0.0072,-18132,-1039,1,0,1,0,2,-48,4,1,49,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5118643,0,0,0,0.01125,-10065,-492,1,1,0,0,3,-10,1,1,27,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5118648,0,0,1,0.027,-10425,-2745,1,0,0,0,3,-36,2,1,28,0,1,1,0,0,0,1,0,7,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5125667,0,0,0,0.0045,-18532,-3666,1,1,1,0,2,-33,2,1,50,0,0,0,0,1,0,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5125716,0,1,1,0.0135,-16413,-622,1,0,1,0,2,-21,16,1,44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5125761,1,0,1,0.027,-18020,-1595,1,0,0,0,1,-5,4,1,49,0,0,1,0,1,0,0,0,4,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5125763,1,1,0,0.0135,-13030,-1626,1,0,1,0,3,-4,2,1,35,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5125816,0,1,0,0.045,-19783,-5521,1,1,1,0,2,-46,1,1,54,0,0,1,0,1,0,0,0,15,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5125832,1,0,1,0.027,-11625,-195,1,0,0,1,1,-10,1,1,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5125833,1,0,1,0.027,-11625,-195,1,0,0,1,1,-15,1,1,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5125952,1,0,1,0.0135,-14559,-2599,1,0,0,0,2,-31,2,1,39,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5126012,0,0,0,0.027,-20103,-1444,1,1,1,0,2,-31,3,1,55,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5126154,0,0,0,0.0135,-15888,-500,1,1,1,0,1,-38,1,1,43,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5135483,1,0,1,0.0135,-10660,-1935,1,0,0,0,1,-9,2,1,29,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5135485,0,0,1,0.0135,-10660,-1935,1,0,0,0,1,-48,5,1,29,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5135487,0,0,1,0.0135,-10660,-1935,1,0,0,0,1,-36,5,1,29,0,0,0,0,0,0,1,0,5,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5135845,0,0,1,0.018,-16234,-6075,1,0,1,0,3,-24,1,1,44,1,0,0,1,0,0,0,1,16,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5135990,0,0,1,0.0585,-10430,-900,1,0,0,0,2,-38,19,1,28,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5135991,0,0,1,0.0585,-10430,-900,1,0,0,0,2,-34,19,1,28,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
5136014,1,0,0,0.01125,-13080,-1327,1,0,0,0,3,-27,1,1,35,1,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5136888,1,0,0,0.0179271,-10961,-1235,1,0,0,0,3,-9,1,1,30,1,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5139311,1,1,1,0.018,-10091,-643,1,0,0,0,2,-37,1,1,27,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5142185,1,1,1,0.045,-17841,-4305,1,1,1,0,4,-25,3,1,48,0,1,1,0,0,0,0,1,11,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5142456,0,0,0,0.00675,-18952,-499,1,0,1,0,1,-5,4,1,51,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5142741,1,0,0,0.036,-11112,-469,1,1,1,0,3,-37,1,1,30,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5142964,1,0,0,0.018,-10656,-926,1,1,1,0,3,-46,1,1,29,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5142972,1,0,0,0.018,-10656,-926,1,1,1,0,3,-34,2,1,29,1,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
5142973,1,0,0,0.018,-10656,-926,1,1,1,0,1,-18,2,1,29,1,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5143342,1,0,0,0.0216,-12946,-2418,1,0,0,1,3,-32,1,1,35,1,0,1,0,0,0,0,0,6,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
5143573,1,1,0,0.01575,-9124,-960,1,1,0,0,2,-32,1,1,24,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5143574,1,1,0,0.01575,-9124,-960,1,1,0,0,2,-16,1,1,24,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5143576,1,1,0,0.01575,-9124,-960,1,1,0,0,2,-21,1,1,24,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5143578,1,1,0,0.01575,-9124,-960,1,1,0,0,2,-14,1,1,24,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
